date,hour,day_of_week,day_name,is_weekend,is_rush_hour,route_name,distance_km,normal_duration_min,current_duration_min,delay_min,traffic_level,traffic_label
2026-02-28,19,5,Saturday,True,False,Otedola Bridge,9.0,16,22.9,6.9,2,Moderate
2026-02-28,19,5,Saturday,True,False,Ajah,10.5,20,25.0,5.0,1,Light
2026-02-28,19,5,Saturday,True,False,Iyana Iba,11.0,19,18.8,-0.2,1,Light
2026-02-28,20,5,Saturday,True,False,Third Mainland Bridge,11.8,18,16.1,-1.9,1,Light
2026-02-28,20,5,Saturday,True,False,Lekki-Epe Expressway,15.2,25,27.1,2.1,1,Light
2026-02-28,20,5,Saturday,True,False,Apapa-Oshodi Expressway,12.5,22,34.6,12.6,2,Moderate
2026-02-28,20,5,Saturday,True,False,Lagos-Ibadan Expressway,18.0,30,27.5,-2.5,1,Light
2026-02-28,20,5,Saturday,True,False,Ikorodu Road,14.0,24,28.0,4.0,1,Light
2026-02-28,20,5,Saturday,True,False,Oshodi Junction,8.5,15,39.0,24.0,3,Heavy
2026-02-28,20,5,Saturday,True,False,Obalende-CMS,6.2,12,12.7,0.7,1,Light
2026-02-28,20,5,Saturday,True,False,Otedola Bridge,9.0,16,21.0,5.0,2,Moderate
2026-02-28,20,5,Saturday,True,False,Ajah,10.5,20,21.1,1.1,1,Light
2026-02-28,20,5,Saturday,True,False,Iyana Iba,11.0,19,16.9,-2.1,1,Light
2026-02-28,21,5,Saturday,True,False,Third Mainland Bridge,11.8,18,21.8,3.8,1,Light
2026-02-28,21,5,Saturday,True,False,Lekki-Epe Expressway,15.2,25,18.4,-6.6,0,None
2026-02-28,21,5,Saturday,True,False,Apapa-Oshodi Expressway,12.5,22,30.9,8.9,2,Moderate
2026-02-28,21,5,Saturday,True,False,Lagos-Ibadan Expressway,18.0,30,33.0,3.0,1,Light
2026-02-28,21,5,Saturday,True,False,Ikorodu Road,14.0,24,17.5,-6.5,0,None
2026-02-28,21,5,Saturday,True,False,Oshodi Junction,8.5,15,16.3,1.3,1,Light
2026-02-28,21,5,Saturday,True,False,Obalende-CMS,6.2,12,12.3,0.3,1,Light
2026-02-28,21,5,Saturday,True,False,Otedola Bridge,9.0,16,68.8,52.8,4,Severe
2026-02-28,21,5,Saturday,True,False,Ajah,10.5,20,14.0,-6.0,0,None
2026-02-28,21,5,Saturday,True,False,Iyana Iba,11.0,19,13.3,-5.7,0,None
2026-02-28,22,5,Saturday,True,False,Third Mainland Bridge,11.8,18,12.6,-5.4,0,None
2026-02-28,22,5,Saturday,True,False,Lekki-Epe Expressway,15.2,25,26.9,1.9,1,Light
2026-02-28,22,5,Saturday,True,False,Apapa-Oshodi Expressway,12.5,22,25.4,3.4,1,Light
2026-02-28,22,5,Saturday,True,False,Lagos-Ibadan Expressway,18.0,30,22.9,-7.1,0,None
2026-02-28,22,5,Saturday,True,False,Ikorodu Road,14.0,24,23.6,-0.4,0,None
2026-02-28,22,5,Saturday,True,False,Oshodi Junction,8.5,15,10.5,-4.5,0,None
2026-02-28,22,5,Saturday,True,False,Obalende-CMS,6.2,12,8.5,-3.5,0,None
2026-02-28,22,5,Saturday,True,False,Otedola Bridge,9.0,16,13.2,-2.8,0,None
2026-02-28,22,5,Saturday,True,False,Ajah,10.5,20,22.6,2.6,1,Light
2026-02-28,22,5,Saturday,True,False,Iyana Iba,11.0,19,13.3,-5.7,0,None
2026-02-28,23,5,Saturday,True,False,Third Mainland Bridge,11.8,18,66.4,48.4,4,Severe
2026-02-28,23,5,Saturday,True,False,Lekki-Epe Expressway,15.2,25,17.5,-7.5,0,None
2026-02-28,23,5,Saturday,True,False,Apapa-Oshodi Expressway,12.5,22,18.8,-3.2,1,Light
2026-02-28,23,5,Saturday,True,False,Lagos-Ibadan Expressway,18.0,30,22.1,-7.9,0,None
2026-02-28,23,5,Saturday,True,False,Ikorodu Road,14.0,24,20.4,-3.6,0,None
2026-02-28,23,5,Saturday,True,False,Oshodi Junction,8.5,15,17.0,2.0,1,Light
2026-02-28,23,5,Saturday,True,False,Obalende-CMS,6.2,12,8.4,-3.6,0,None
2026-02-28,23,5,Saturday,True,False,Otedola Bridge,9.0,16,19.4,3.4,1,Light
2026-02-28,23,5,Saturday,True,False,Ajah,10.5,20,15.7,-4.3,0,None
2026-02-28,23,5,Saturday,True,False,Iyana Iba,11.0,19,55.2,36.2,4,Severe
2026-03-01,0,6,Sunday,True,False,Third Mainland Bridge,11.8,18,19.0,1.0,0,None
2026-03-01,0,6,Sunday,True,False,Lekki-Epe Expressway,15.2,25,17.5,-7.5,0,None
2026-03-01,0,6,Sunday,True,False,Apapa-Oshodi Expressway,12.5,22,28.9,6.9,2,Moderate
2026-03-01,0,6,Sunday,True,False,Lagos-Ibadan Expressway,18.0,30,33.1,3.1,1,Light
2026-03-01,0,6,Sunday,True,False,Ikorodu Road,14.0,24,22.3,-1.7,1,Light
2026-03-01,0,6,Sunday,True,False,Oshodi Junction,8.5,15,11.4,-3.6,0,None
2026-03-01,0,6,Sunday,True,False,Obalende-CMS,6.2,12,8.4,-3.6,0,None
2026-03-01,0,6,Sunday,True,False,Otedola Bridge,9.0,16,19.3,3.3,1,Light
2026-03-01,0,6,Sunday,True,False,Ajah,10.5,20,14.0,-6.0,0,None
2026-03-01,0,6,Sunday,True,False,Iyana Iba,11.0,19,13.3,-5.7,0,None
2026-03-01,1,6,Sunday,True,False,Third Mainland Bridge,11.8,18,14.7,-3.3,1,Light
2026-03-01,1,6,Sunday,True,False,Lekki-Epe Expressway,15.2,25,21.7,-3.3,0,None
2026-03-01,1,6,Sunday,True,False,Apapa-Oshodi Expressway,12.5,22,17.2,-4.8,0,None
2026-03-01,1,6,Sunday,True,False,Lagos-Ibadan Expressway,18.0,30,28.4,-1.6,1,Light
2026-03-01,1,6,Sunday,True,False,Ikorodu Road,14.0,24,21.2,-2.8,0,None
2026-03-01,1,6,Sunday,True,False,Oshodi Junction,8.5,15,16.7,1.7,1,Light
2026-03-01,1,6,Sunday,True,False,Obalende-CMS,6.2,12,13.5,1.5,1,Light
2026-03-01,1,6,Sunday,True,False,Otedola Bridge,9.0,16,23.8,7.8,2,Moderate
2026-03-01,1,6,Sunday,True,False,Ajah,10.5,20,20.8,0.8,0,None
2026-03-01,1,6,Sunday,True,False,Iyana Iba,11.0,19,15.3,-3.7,0,None
2026-03-01,2,6,Sunday,True,False,Third Mainland Bridge,11.8,18,13.2,-4.8,0,None
2026-03-01,2,6,Sunday,True,False,Lekki-Epe Expressway,15.2,25,19.2,-5.8,0,None
2026-03-01,2,6,Sunday,True,False,Apapa-Oshodi Expressway,12.5,22,17.0,-5.0,1,Light
2026-03-01,2,6,Sunday,True,False,Lagos-Ibadan Expressway,18.0,30,32.2,2.2,1,Light
2026-03-01,2,6,Sunday,True,False,Ikorodu Road,14.0,24,16.8,-7.2,0,None
2026-03-01,2,6,Sunday,True,False,Oshodi Junction,8.5,15,20.9,5.9,2,Moderate
2026-03-01,2,6,Sunday,True,False,Obalende-CMS,6.2,12,9.9,-2.1,0,None
2026-03-01,2,6,Sunday,True,False,Otedola Bridge,9.0,16,14.4,-1.6,0,None
2026-03-01,2,6,Sunday,True,False,Ajah,10.5,20,19.7,-0.3,0,None
2026-03-01,2,6,Sunday,True,False,Iyana Iba,11.0,19,16.0,-3.0,0,None
2026-03-01,3,6,Sunday,True,False,Third Mainland Bridge,11.8,18,12.6,-5.4,0,None
2026-03-01,3,6,Sunday,True,False,Lekki-Epe Expressway,15.2,25,73.0,48.0,4,Severe
2026-03-01,3,6,Sunday,True,False,Apapa-Oshodi Expressway,12.5,22,21.7,-0.3,1,Light
2026-03-01,3,6,Sunday,True,False,Lagos-Ibadan Expressway,18.0,30,81.4,51.4,4,Severe
2026-03-01,3,6,Sunday,True,False,Ikorodu Road,14.0,24,24.9,0.9,1,Light
2026-03-01,3,6,Sunday,True,False,Oshodi Junction,8.5,15,53.9,38.9,4,Severe
2026-03-01,3,6,Sunday,True,False,Obalende-CMS,6.2,12,14.0,2.0,0,None
2026-03-01,3,6,Sunday,True,False,Otedola Bridge,9.0,16,64.9,48.9,4,Severe
2026-03-01,3,6,Sunday,True,False,Ajah,10.5,20,18.2,-1.8,0,None
2026-03-01,3,6,Sunday,True,False,Iyana Iba,11.0,19,13.3,-5.7,0,None
2026-03-01,4,6,Sunday,True,False,Third Mainland Bridge,11.8,18,12.6,-5.4,0,None
2026-03-01,4,6,Sunday,True,False,Lekki-Epe Expressway,15.2,25,22.4,-2.6,0,None
2026-03-01,4,6,Sunday,True,False,Apapa-Oshodi Expressway,12.5,22,22.2,0.2,1,Light
2026-03-01,4,6,Sunday,True,False,Lagos-Ibadan Expressway,18.0,30,27.1,-2.9,0,None
2026-03-01,4,6,Sunday,True,False,Ikorodu Road,14.0,24,17.9,-6.1,0,None
2026-03-01,4,6,Sunday,True,False,Oshodi Junction,8.5,15,22.4,7.4,2,Moderate
2026-03-01,4,6,Sunday,True,False,Obalende-CMS,6.2,12,15.7,3.7,1,Light
2026-03-01,4,6,Sunday,True,False,Otedola Bridge,9.0,16,14.9,-1.1,1,Light
2026-03-01,4,6,Sunday,True,False,Ajah,10.5,20,18.7,-1.3,1,Light
2026-03-01,4,6,Sunday,True,False,Iyana Iba,11.0,19,16.4,-2.6,0,None
2026-03-01,5,6,Sunday,True,False,Third Mainland Bridge,11.8,18,14.7,-3.3,0,None
2026-03-01,5,6,Sunday,True,False,Lekki-Epe Expressway,15.2,25,20.8,-4.2,0,None
2026-03-01,5,6,Sunday,True,False,Apapa-Oshodi Expressway,12.5,22,22.8,0.8,1,Light
2026-03-01,5,6,Sunday,True,False,Lagos-Ibadan Expressway,18.0,30,26.5,-3.5,1,Light
2026-03-01,5,6,Sunday,True,False,Ikorodu Road,14.0,24,16.8,-7.2,0,None
2026-03-01,5,6,Sunday,True,False,Oshodi Junction,8.5,15,18.8,3.8,1,Light
2026-03-01,5,6,Sunday,True,False,Obalende-CMS,6.2,12,8.4,-3.6,0,None
2026-03-01,5,6,Sunday,True,False,Otedola Bridge,9.0,16,14.6,-1.4,1,Light
2026-03-01,5,6,Sunday,True,False,Ajah,10.5,20,14.0,-6.0,0,None
2026-03-01,5,6,Sunday,True,False,Iyana Iba,11.0,19,13.6,-5.4,0,None
2026-03-01,6,6,Sunday,True,False,Third Mainland Bridge,11.8,18,12.6,-5.4,0,None
2026-03-01,6,6,Sunday,True,False,Lekki-Epe Expressway,15.2,25,17.5,-7.5,0,None
2026-03-01,6,6,Sunday,True,False,Apapa-Oshodi Expressway,12.5,22,35.9,13.9,2,Moderate
2026-03-01,6,6,Sunday,True,False,Lagos-Ibadan Expressway,18.0,30,28.6,-1.4,0,None
2026-03-01,6,6,Sunday,True,False,Ikorodu Road,14.0,24,20.9,-3.1,1,Light
2026-03-01,6,6,Sunday,True,False,Oshodi Junction,8.5,15,14.5,-0.5,1,Light
2026-03-01,6,6,Sunday,True,False,Obalende-CMS,6.2,12,10.0,-2.0,0,None
2026-03-01,6,6,Sunday,True,False,Otedola Bridge,9.0,16,25.9,9.9,2,Moderate
2026-03-01,6,6,Sunday,True,False,Ajah,10.5,20,19.4,-0.6,1,Light
2026-03-01,6,6,Sunday,True,False,Iyana Iba,11.0,19,15.8,-3.2,1,Light
2026-03-01,7,6,Sunday,True,False,Third Mainland Bridge,11.8,18,15.1,-2.9,0,None
2026-03-01,7,6,Sunday,True,False,Lekki-Epe Expressway,15.2,25,17.5,-7.5,0,None
2026-03-01,7,6,Sunday,True,False,Apapa-Oshodi Expressway,12.5,22,26.4,4.4,1,Light
2026-03-01,7,6,Sunday,True,False,Lagos-Ibadan Expressway,18.0,30,27.3,-2.7,0,None
2026-03-01,7,6,Sunday,True,False,Ikorodu Road,14.0,24,22.2,-1.8,0,None
2026-03-01,7,6,Sunday,True,False,Oshodi Junction,8.5,15,13.6,-1.4,1,Light
2026-03-01,7,6,Sunday,True,False,Obalende-CMS,6.2,12,12.7,0.7,0,None
2026-03-01,7,6,Sunday,True,False,Otedola Bridge,9.0,16,65.8,49.8,4,Severe
2026-03-01,7,6,Sunday,True,False,Ajah,10.5,20,18.3,-1.7,0,None
2026-03-01,7,6,Sunday,True,False,Iyana Iba,11.0,19,16.2,-2.8,0,None
2026-03-01,8,6,Sunday,True,False,Third Mainland Bridge,11.8,18,17.3,-0.7,0,None
2026-03-01,8,6,Sunday,True,False,Lekki-Epe Expressway,15.2,25,21.1,-3.9,0,None
2026-03-01,8,6,Sunday,True,False,Apapa-Oshodi Expressway,12.5,22,25.0,3.0,1,Light
2026-03-01,8,6,Sunday,True,False,Lagos-Ibadan Expressway,18.0,30,27.5,-2.5,0,None
2026-03-01,8,6,Sunday,True,False,Ikorodu Road,14.0,24,18.6,-5.4,0,None
2026-03-01,8,6,Sunday,True,False,Oshodi Junction,8.5,15,23.9,8.9,2,Moderate
2026-03-01,8,6,Sunday,True,False,Obalende-CMS,6.2,12,10.9,-1.1,0,None
2026-03-01,8,6,Sunday,True,False,Otedola Bridge,9.0,16,16.1,0.1,1,Light
2026-03-01,8,6,Sunday,True,False,Ajah,10.5,20,14.0,-6.0,0,None
2026-03-01,8,6,Sunday,True,False,Iyana Iba,11.0,19,20.3,1.3,1,Light
2026-03-01,9,6,Sunday,True,False,Third Mainland Bridge,11.8,18,14.6,-3.4,0,None
2026-03-01,9,6,Sunday,True,False,Lekki-Epe Expressway,15.2,25,25.5,0.5,1,Light
2026-03-01,9,6,Sunday,True,False,Apapa-Oshodi Expressway,12.5,22,37.6,15.6,2,Moderate
2026-03-01,9,6,Sunday,True,False,Lagos-Ibadan Expressway,18.0,30,21.0,-9.0,0,None
2026-03-01,9,6,Sunday,True,False,Ikorodu Road,14.0,24,16.8,-7.2,0,None
2026-03-01,9,6,Sunday,True,False,Oshodi Junction,8.5,15,18.9,3.9,1,Light
2026-03-01,9,6,Sunday,True,False,Obalende-CMS,6.2,12,8.8,-3.2,0,None
2026-03-01,9,6,Sunday,True,False,Otedola Bridge,9.0,16,20.5,4.5,1,Light
2026-03-01,9,6,Sunday,True,False,Ajah,10.5,20,14.0,-6.0,0,None
2026-03-01,9,6,Sunday,True,False,Iyana Iba,11.0,19,13.3,-5.7,0,None
2026-03-01,10,6,Sunday,True,False,Third Mainland Bridge,11.8,18,13.5,-4.5,1,Light
2026-03-01,10,6,Sunday,True,False,Lekki-Epe Expressway,15.2,25,76.6,51.6,4,Severe
2026-03-01,10,6,Sunday,True,False,Apapa-Oshodi Expressway,12.5,22,30.6,8.6,2,Moderate
2026-03-01,10,6,Sunday,True,False,Lagos-Ibadan Expressway,18.0,30,46.3,16.3,2,Moderate
2026-03-01,10,6,Sunday,True,False,Ikorodu Road,14.0,24,16.8,-7.2,0,None
2026-03-01,10,6,Sunday,True,False,Oshodi Junction,8.5,15,13.5,-1.5,1,Light
2026-03-01,10,6,Sunday,True,False,Obalende-CMS,6.2,12,16.5,4.5,2,Moderate
2026-03-01,10,6,Sunday,True,False,Otedola Bridge,9.0,16,40.7,24.7,3,Heavy
2026-03-01,10,6,Sunday,True,False,Ajah,10.5,20,22.9,2.9,1,Light
2026-03-01,10,6,Sunday,True,False,Iyana Iba,11.0,19,14.6,-4.4,1,Light
2026-03-01,11,6,Sunday,True,False,Third Mainland Bridge,11.8,18,14.8,-3.2,1,Light
2026-03-01,11,6,Sunday,True,False,Lekki-Epe Expressway,15.2,25,36.3,11.3,2,Moderate
2026-03-01,11,6,Sunday,True,False,Apapa-Oshodi Expressway,12.5,22,17.1,-4.9,1,Light
2026-03-01,11,6,Sunday,True,False,Lagos-Ibadan Expressway,18.0,30,81.7,51.7,4,Severe
2026-03-01,11,6,Sunday,True,False,Ikorodu Road,14.0,24,23.7,-0.3,1,Light
2026-03-01,11,6,Sunday,True,False,Oshodi Junction,8.5,15,26.7,11.7,2,Moderate
2026-03-01,11,6,Sunday,True,False,Obalende-CMS,6.2,12,41.1,29.1,4,Severe
2026-03-01,11,6,Sunday,True,False,Otedola Bridge,9.0,16,27.4,11.4,2,Moderate
2026-03-01,11,6,Sunday,True,False,Ajah,10.5,20,63.5,43.5,4,Severe
2026-03-01,11,6,Sunday,True,False,Iyana Iba,11.0,19,14.8,-4.2,1,Light
2026-03-01,12,6,Sunday,True,False,Third Mainland Bridge,11.8,18,12.6,-5.4,0,None
2026-03-01,12,6,Sunday,True,False,Lekki-Epe Expressway,15.2,25,25.8,0.8,1,Light
2026-03-01,12,6,Sunday,True,False,Apapa-Oshodi Expressway,12.5,22,32.5,10.5,2,Moderate
2026-03-01,12,6,Sunday,True,False,Lagos-Ibadan Expressway,18.0,30,83.2,53.2,4,Severe
2026-03-01,12,6,Sunday,True,False,Ikorodu Road,14.0,24,19.6,-4.4,1,Light
2026-03-01,12,6,Sunday,True,False,Oshodi Junction,8.5,15,23.9,8.9,2,Moderate
2026-03-01,12,6,Sunday,True,False,Obalende-CMS,6.2,12,20.5,8.5,2,Moderate
2026-03-01,12,6,Sunday,True,False,Otedola Bridge,9.0,16,27.9,11.9,2,Moderate
2026-03-01,12,6,Sunday,True,False,Ajah,10.5,20,30.7,10.7,2,Moderate
2026-03-01,12,6,Sunday,True,False,Iyana Iba,11.0,19,16.2,-2.8,1,Light
2026-03-01,13,6,Sunday,True,False,Third Mainland Bridge,11.8,18,18.6,0.6,0,None
2026-03-01,13,6,Sunday,True,False,Lekki-Epe Expressway,15.2,25,26.7,1.7,1,Light
2026-03-01,13,6,Sunday,True,False,Apapa-Oshodi Expressway,12.5,22,28.3,6.3,2,Moderate
2026-03-01,13,6,Sunday,True,False,Lagos-Ibadan Expressway,18.0,30,31.5,1.5,1,Light
2026-03-01,13,6,Sunday,True,False,Ikorodu Road,14.0,24,19.2,-4.8,1,Light
2026-03-01,13,6,Sunday,True,False,Oshodi Junction,8.5,15,40.4,25.4,3,Heavy
2026-03-01,13,6,Sunday,True,False,Obalende-CMS,6.2,12,9.5,-2.5,1,Light
2026-03-01,13,6,Sunday,True,False,Otedola Bridge,9.0,16,37.2,21.2,3,Heavy
2026-03-01,13,6,Sunday,True,False,Ajah,10.5,20,20.6,0.6,1,Light
2026-03-01,13,6,Sunday,True,False,Iyana Iba,11.0,19,22.4,3.4,1,Light
2026-03-01,14,6,Sunday,True,False,Third Mainland Bridge,11.8,18,13.7,-4.3,0,None
2026-03-01,14,6,Sunday,True,False,Lekki-Epe Expressway,15.2,25,27.3,2.3,1,Light
2026-03-01,14,6,Sunday,True,False,Apapa-Oshodi Expressway,12.5,22,36.8,14.8,2,Moderate
2026-03-01,14,6,Sunday,True,False,Lagos-Ibadan Expressway,18.0,30,33.9,3.9,1,Light
2026-03-01,14,6,Sunday,True,False,Ikorodu Road,14.0,24,35.0,11.0,2,Moderate
2026-03-01,14,6,Sunday,True,False,Oshodi Junction,8.5,15,25.6,10.6,2,Moderate
2026-03-01,14,6,Sunday,True,False,Obalende-CMS,6.2,12,20.0,8.0,2,Moderate
2026-03-01,14,6,Sunday,True,False,Otedola Bridge,9.0,16,25.3,9.3,2,Moderate
2026-03-01,14,6,Sunday,True,False,Ajah,10.5,20,22.1,2.1,1,Light
2026-03-01,14,6,Sunday,True,False,Iyana Iba,11.0,19,21.7,2.7,1,Light
2026-03-01,15,6,Sunday,True,False,Third Mainland Bridge,11.8,18,23.8,5.8,2,Moderate
2026-03-01,15,6,Sunday,True,False,Lekki-Epe Expressway,15.2,25,21.4,-3.6,1,Light
2026-03-01,15,6,Sunday,True,False,Apapa-Oshodi Expressway,12.5,22,35.7,13.7,2,Moderate
2026-03-01,15,6,Sunday,True,False,Lagos-Ibadan Expressway,18.0,30,27.2,-2.8,1,Light
2026-03-01,15,6,Sunday,True,False,Ikorodu Road,14.0,24,27.3,3.3,1,Light
2026-03-01,15,6,Sunday,True,False,Oshodi Junction,8.5,15,18.8,3.8,2,Moderate
2026-03-01,15,6,Sunday,True,False,Obalende-CMS,6.2,12,16.5,4.5,1,Light
2026-03-01,15,6,Sunday,True,False,Otedola Bridge,9.0,16,17.8,1.8,1,Light
2026-03-01,15,6,Sunday,True,False,Ajah,10.5,20,16.5,-3.5,1,Light
2026-03-01,15,6,Sunday,True,False,Iyana Iba,11.0,19,61.1,42.1,4,Severe
2026-03-01,16,6,Sunday,True,False,Third Mainland Bridge,11.8,18,19.1,1.1,1,Light
2026-03-01,16,6,Sunday,True,False,Lekki-Epe Expressway,15.2,25,41.7,16.7,2,Moderate
2026-03-01,16,6,Sunday,True,False,Apapa-Oshodi Expressway,12.5,22,32.1,10.1,2,Moderate
2026-03-01,16,6,Sunday,True,False,Lagos-Ibadan Expressway,18.0,30,27.3,-2.7,1,Light
2026-03-01,16,6,Sunday,True,False,Ikorodu Road,14.0,24,20.1,-3.9,1,Light
2026-03-01,16,6,Sunday,True,False,Oshodi Junction,8.5,15,26.8,11.8,2,Moderate
2026-03-01,16,6,Sunday,True,False,Obalende-CMS,6.2,12,8.4,-3.6,0,None
2026-03-01,16,6,Sunday,True,False,Otedola Bridge,9.0,16,25.8,9.8,2,Moderate
2026-03-01,16,6,Sunday,True,False,Ajah,10.5,20,20.1,0.1,1,Light
2026-03-01,16,6,Sunday,True,False,Iyana Iba,11.0,19,21.1,2.1,1,Light
2026-03-01,17,6,Sunday,True,False,Third Mainland Bridge,11.8,18,26.2,8.2,2,Moderate
2026-03-01,17,6,Sunday,True,False,Lekki-Epe Expressway,15.2,25,26.7,1.7,1,Light
2026-03-01,17,6,Sunday,True,False,Apapa-Oshodi Expressway,12.5,22,35.1,13.1,2,Moderate
2026-03-01,17,6,Sunday,True,False,Lagos-Ibadan Expressway,18.0,30,28.5,-1.5,1,Light
2026-03-01,17,6,Sunday,True,False,Ikorodu Road,14.0,24,32.0,8.0,2,Moderate
2026-03-01,17,6,Sunday,True,False,Oshodi Junction,8.5,15,26.0,11.0,2,Moderate
2026-03-01,17,6,Sunday,True,False,Obalende-CMS,6.2,12,15.0,3.0,1,Light
2026-03-01,17,6,Sunday,True,False,Otedola Bridge,9.0,16,28.4,12.4,2,Moderate
2026-03-01,17,6,Sunday,True,False,Ajah,10.5,20,17.1,-2.9,0,None
2026-03-01,17,6,Sunday,True,False,Iyana Iba,11.0,19,18.7,-0.3,1,Light
2026-03-01,18,6,Sunday,True,False,Third Mainland Bridge,11.8,18,21.0,3.0,1,Light
2026-03-01,18,6,Sunday,True,False,Lekki-Epe Expressway,15.2,25,21.2,-3.8,0,None
2026-03-01,18,6,Sunday,True,False,Apapa-Oshodi Expressway,12.5,22,33.6,11.6,2,Moderate
2026-03-01,18,6,Sunday,True,False,Lagos-Ibadan Expressway,18.0,30,48.7,18.7,2,Moderate
2026-03-01,18,6,Sunday,True,False,Ikorodu Road,14.0,24,18.3,-5.7,0,None
2026-03-01,18,6,Sunday,True,False,Oshodi Junction,8.5,15,33.5,18.5,3,Heavy
2026-03-01,18,6,Sunday,True,False,Obalende-CMS,6.2,12,11.1,-0.9,1,Light
2026-03-01,18,6,Sunday,True,False,Otedola Bridge,9.0,16,19.6,3.6,2,Moderate
2026-03-01,18,6,Sunday,True,False,Ajah,10.5,20,18.1,-1.9,1,Light
2026-03-01,18,6,Sunday,True,False,Iyana Iba,11.0,19,22.5,3.5,1,Light
2026-03-01,19,6,Sunday,True,False,Third Mainland Bridge,11.8,18,14.2,-3.8,1,Light
2026-03-01,19,6,Sunday,True,False,Lekki-Epe Expressway,15.2,25,33.3,8.3,2,Moderate
2026-03-01,19,6,Sunday,True,False,Apapa-Oshodi Expressway,12.5,22,36.1,14.1,2,Moderate
2026-03-01,19,6,Sunday,True,False,Lagos-Ibadan Expressway,18.0,30,26.0,-4.0,1,Light
2026-03-01,19,6,Sunday,True,False,Ikorodu Road,14.0,24,25.8,1.8,1,Light
2026-03-01,19,6,Sunday,True,False,Oshodi Junction,8.5,15,40.9,25.9,3,Heavy
2026-03-01,19,6,Sunday,True,False,Obalende-CMS,6.2,12,8.6,-3.4,1,Light
2026-03-01,19,6,Sunday,True,False,Otedola Bridge,9.0,16,27.3,11.3,2,Moderate
2026-03-01,19,6,Sunday,True,False,Ajah,10.5,20,24.9,4.9,1,Light
2026-03-01,19,6,Sunday,True,False,Iyana Iba,11.0,19,18.0,-1.0,1,Light
2026-03-01,20,6,Sunday,True,False,Third Mainland Bridge,11.8,18,15.9,-2.1,1,Light
2026-03-01,20,6,Sunday,True,False,Lekki-Epe Expressway,15.2,25,75.6,50.6,4,Severe
2026-03-01,20,6,Sunday,True,False,Apapa-Oshodi Expressway,12.5,22,91.1,69.1,4,Severe
2026-03-01,20,6,Sunday,True,False,Lagos-Ibadan Expressway,18.0,30,22.9,-7.1,0,None
2026-03-01,20,6,Sunday,True,False,Ikorodu Road,14.0,24,35.0,11.0,2,Moderate
2026-03-01,20,6,Sunday,True,False,Oshodi Junction,8.5,15,17.2,2.2,1,Light
2026-03-01,20,6,Sunday,True,False,Obalende-CMS,6.2,12,15.5,3.5,1,Light
2026-03-01,20,6,Sunday,True,False,Otedola Bridge,9.0,16,19.7,3.7,2,Moderate
2026-03-01,20,6,Sunday,True,False,Ajah,10.5,20,17.4,-2.6,1,Light
2026-03-01,20,6,Sunday,True,False,Iyana Iba,11.0,19,16.1,-2.9,1,Light
2026-03-01,21,6,Sunday,True,False,Third Mainland Bridge,11.8,18,15.3,-2.7,0,None
2026-03-01,21,6,Sunday,True,False,Lekki-Epe Expressway,15.2,25,22.6,-2.4,0,None
2026-03-01,21,6,Sunday,True,False,Apapa-Oshodi Expressway,12.5,22,84.9,62.9,4,Severe
2026-03-01,21,6,Sunday,True,False,Lagos-Ibadan Expressway,18.0,30,25.2,-4.8,0,None
2026-03-01,21,6,Sunday,True,False,Ikorodu Road,14.0,24,23.4,-0.6,0,None
2026-03-01,21,6,Sunday,True,False,Oshodi Junction,8.5,15,19.8,4.8,1,Light
2026-03-01,21,6,Sunday,True,False,Obalende-CMS,6.2,12,13.1,1.1,0,None
2026-03-01,21,6,Sunday,True,False,Otedola Bridge,9.0,16,22.0,6.0,2,Moderate
2026-03-01,21,6,Sunday,True,False,Ajah,10.5,20,19.4,-0.6,0,None
2026-03-01,21,6,Sunday,True,False,Iyana Iba,11.0,19,16.7,-2.3,0,None
2026-03-01,22,6,Sunday,True,False,Third Mainland Bridge,11.8,18,12.6,-5.4,0,None
2026-03-01,22,6,Sunday,True,False,Lekki-Epe Expressway,15.2,25,17.5,-7.5,0,None
2026-03-01,22,6,Sunday,True,False,Apapa-Oshodi Expressway,12.5,22,87.3,65.3,4,Severe
2026-03-01,22,6,Sunday,True,False,Lagos-Ibadan Expressway,18.0,30,26.2,-3.8,0,None
2026-03-01,22,6,Sunday,True,False,Ikorodu Road,14.0,24,21.7,-2.3,0,None
2026-03-01,22,6,Sunday,True,False,Oshodi Junction,8.5,15,23.9,8.9,2,Moderate
2026-03-01,22,6,Sunday,True,False,Obalende-CMS,6.2,12,8.4,-3.6,0,None
2026-03-01,22,6,Sunday,True,False,Otedola Bridge,9.0,16,17.4,1.4,1,Light
2026-03-01,22,6,Sunday,True,False,Ajah,10.5,20,17.5,-2.5,0,None
2026-03-01,22,6,Sunday,True,False,Iyana Iba,11.0,19,15.5,-3.5,0,None
2026-03-01,23,6,Sunday,True,False,Third Mainland Bridge,11.8,18,19.0,1.0,0,None
2026-03-01,23,6,Sunday,True,False,Lekki-Epe Expressway,15.2,25,24.5,-0.5,1,Light
2026-03-01,23,6,Sunday,True,False,Apapa-Oshodi Expressway,12.5,22,18.1,-3.9,1,Light
2026-03-01,23,6,Sunday,True,False,Lagos-Ibadan Expressway,18.0,30,21.5,-8.5,0,None
2026-03-01,23,6,Sunday,True,False,Ikorodu Road,14.0,24,16.8,-7.2,0,None
2026-03-01,23,6,Sunday,True,False,Oshodi Junction,8.5,15,19.8,4.8,1,Light
